|Word_Count|Word|X1|Y1|X2|Y2
83|83|18.00|237|123|262|123
84|84|18.00|280|124|305|124
85|85|1|339|124|341|124
86|86|18.00|368|124|393|124
87|87|18.00|237|141|263|141
88|88|18.00|281|140|306|141
89|89|18.00|369|141|394|141
90|90|45.00|236|157|264|157
91|91|38.00|281|157|307|157
92|92|38.00|369|157|395|157
93|93|45.00|237|175|265|175
94|94|38.00|281|174|308|174
95|95|38.00|370|174|397|174
96|96|45.00|237|192|265|192
97|97|38.00|282|191|309|191
98|98|38.00|371|190|398|190
99|99|92.15|282|208|310|207
100|100|95.00|238|210|266|210
101|101|92.15|372|207|399|207
102|102|25.00|374|224|400|223
103|103|25.00|239|228|266|227
104|104|25.00|284|227|306|227
105|105|74.00|239|242|267|242
106|106|68.85|374|241|401|240
107|107|68.85|283|244|311|243
108|108|124.00|371|258|404|256
109|109|65.00|240|263|268|262
110|110|62.00|284|262|312|262
111|111|12.00|378|275|405|273
112|112|12.00|242|280|268|279
113|113|12.00|286|279|312|279
114|114|140.00|373|293|407|291
115|115|50.00|380|309|409|308
116|116|157.00|236|297|270|296
117|117|140.00|281|297|314|296
118|118|25.00|287|313|314|312
119|119|1|349|295|351|295
120|120|35.00|242|315|270|314
121|121|2|349|312|353|312
122|122|60.00|381|328|410|327
123|123|10.00|289|331|315|330
124|124|10.00|244|333|271|332
125|125|6|350|330|355|330
126|126|86.00|383|345|412|343
127|127|96.00|243|350|272|349
128|128|86.00|288|349|317|348
129|129|1|353|347|355|347
130|130|103.55|380|364|414|362
131|131|109.00|239|369|273|368
132|132|103.55|284|367|318|366
133|133|1|355|366|357|366
134|134|312.65|380|382|416|381
135|135|110.40|383|400|418|399
136|136|69.00|246|405|275|404
137|137|55.20|292|403|320|402
138|138|37.00|247|423|276|422
139|139|37.00|293|422|322|421
140|140|54.35|294|440|323|438
141|141|37.00|389|419|419|417
142|142|1|359|421|362|421
143|143|JEERA|89|431|132|429
144|144|100GM|139|429|177|427
145|145|KISSAN|90|448|142|446
146|146|TOMATO|150|445|209|442
147|147|KE|215|442|230|441
148|148|56.00|248|443|277|442
149|149|MAGGI|90|465|139|463
150|150|MASALA|149|465|205|463
151|151|420|210|462|228|461
152|152|MARIE|91|484|137|483
153|153|GOLD|146|484|182|483
154|154|120+30|189|482|228|481
155|155|MILK|92|501|128|500
156|156|BIKIS|136|503|171|502
157|157|85+15G|176|502|219|501
158|158|MR|93|521|115|521
159|159|MUSCLE|123|522|176|521
160|160|FCG|184|521|210|520
161|161|50|215|520|227|520
162|162|MUSTARD|94|539|161|538
163|163|BIG|170|541|192|541
164|164|100G|200|540|226|540
165|165|OIL|94|559|119|558
166|166|PAPER|124|560|165|559
167|167|BIG|171|560|192|560
168|168|OIL|96|577|120|577
169|169|PAPER|125|578|166|577
170|170|SMALL|170|576|213|575
171|171|OROGAMI|96|595|164|593
172|172|PAPER|173|595|214|594
173|173|20|219|592|230|592
174|174|ORPAT|97|613|145|611
175|175|CLOCK|150|613|195|611
176|176|1337|202|611|226|610
177|177|PACKIA|97|631|152|629
178|178|TOILET|156|631|203|629
179|179|CL|209|629|224|628
180|180|54.35|391|437|420|435
181|181|65.70|295|459|324|458
182|182|65.70|392|456|422|454
183|183|67.00|248|461|278|460
184|184|15.00|251|479|279|478
185|185|14.55|297|478|326|477
186|186|14.55|395|475|423|474
187|187|9.70|304|498|327|496
188|188|38|395|495|407|495
189|189|80|412|495|424|495
190|190|10.00|251|500|279|499
191|191|4|363|497|367|497
192|192|84.55|396|514|425|512
193|193|89.00|250|519|281|518
194|194|84.55|297|517|328|516
195|195|9.00|404|532|427|531
196|196|9.00|306|537|329|536
197|197|9.00|258|539|281|539
198|198|1|366|536|369|536
199|199|84.00|397|550|426|549
200|200|5.00|260|556|283|555
201|201|4.00|306|555|330|554
202|202|21|358|553|368|552
203|203|20|358|570|370|569
204|204|20.00|397|569|426|568
205|205|1.00|262|574|283|573
206|206|1.00|309|572|330|571
207|207|15.00|302|589|330|588
208|208|45.00|396|585|426|584
209|209|20|254|593|266|593
210|210|00|271|591|283|591
211|211|200.00|392|602|427|601
212|212|215.00|248|608|284|606
213|213|200.00|295|607|331|605
214|214|35.00|398|619|426|618
215|215|35.00|302|624|331|623
216|216|42.00|255|627|285|626
